time(s),C_Active,L_Active,itp_Po,itp_Temp,itp_HR,itp_RR,itp_HRV
1141.9318,0.0026050706,0.0011953418,-27.281803,-0.0019179385,142.84541,59.040637,0.01461092
1142.0318,0.0024731188,0.0012264298,-27.282143,-0.0018794025,142.94067,58.964521,0.014612976
1142.1318,0.0023251486,0.0012575178,-27.282695,-0.0018408666,143.03592,58.888404,0.014612976
1142.2318,0.0021771784,0.0012886058,-27.283247,-0.0018023306,143.13118,58.812288,0.014612976
1142.3318,0.0020292082,0.0013196938,-27.283799,-0.0017637946,143.22387,58.736171,0.014612976
1142.4318,0.001881238,0.0013507818,-27.284351,-0.0017252586,143.3148,58.660055,0.01460756
1142.5318,0.0017332678,0.001358777,-27.284564,-0.0016867226,143.40573,58.583939,0.014601447
1142.6318,0.0015852976,0.0013636142,-27.284564,-0.0016481866,143.49667,58.507822,0.014595333
1142.7318,0.0014373274,0.0013684515,-27.284564,-0.0016096507,143.58576,58.474308,0.01458922
1142.8318,0.0012893572,0.0013732887,-27.284564,-0.0015711147,143.67205,58.550913,0.014588094
1142.9318,0.0012565964,0.001378126,-27.284564,-0.0015325787,143.75834,58.627518,0.014588094
1143.0318,0.0017779984,0.0013829632,-27.288304,-0.0014940427,143.84463,58.704122,0.014588094
1143.1318,0.0022994004,0.0013878004,-27.294397,-0.0014555067,143.93391,58.780727,0.014588094
1143.2318,0.0028208025,0.0013926377,-27.30049,-0.0014169707,144.0348,58.857332,0.014622305
1143.3318,0.0033422045,0.0013974749,-27.306583,-0.0013784348,144.13568,58.933936,0.014668149
1143.4318,0.0038636065,0.0013860435,-27.312676,-0.0013398988,144.23657,59.010541,0.014713992
1143.5318,0.0043850085,0.001350674,-27.315629,-0.0013013628,144.33734,59.087146,0.014759836
1143.6318,0.0049064106,0.0013153045,-27.316598,-0.0012628268,144.43358,59.16375,0.014807938
1143.7318,0.0054278126,0.001279935,-27.317568,-0.0012242908,144.52983,59.240355,0.0148572
1143.8318,0.0059492146,0.0012445656,-27.318537,-0.0011857548,144.62607,59.316959,0.014906462
1143.9318,0.0060831911,0.0012091961,-27.319507,-0.0011472189,144.72232,59.374828,0.014955725
1144.0318,0.0058006157,0.0011738266,-27.316147,-0.0011086829,144.81983,59.374828,0.014947533
1144.1318,0.0055180404,0.0011384571,-27.31004,-0.0010701469,144.91755,59.374828,0.014898191
1144.2318,0.0052354651,0.0011030876,-27.303933,-0.0010316109,145.01527,59.374828,0.014848849
1144.3318,0.0049528897,0.0010677181,-27.297827,-0.00099307492,145.11299,59.374828,0.014799507
1144.4318,0.0046703144,0.00111349,-27.29172,-0.00095453894,145.20742,59.374828,0.014775402
1144.5318,0.0043877391,0.0011654721,-27.289762,-0.00091600296,145.30043,59.374828,0.014775402
1144.6318,0.0041051638,0.0012174542,-27.290446,-0.00087746697,145.39344,59.374828,0.014775402
1144.7318,0.0038225884,0.0012694363,-27.29113,-0.00083893099,145.48645,59.374828,0.014775402
1144.8318,0.0035400131,0.0013214184,-27.291814,-0.000800395,145.57986,59.374828,0.014770169
1144.9318,0.0034075607,0.0013734006,-27.292498,-0.00076185902,145.67357,59.374828,0.01475821
1145.0318,0.0033146799,0.0014253827,-27.292765,-0.00072332304,145.76729,59.374828,0.014746252
1145.1318,0.0032217992,0.0014773648,-27.292765,-0.00068478705,145.86101,59.368637,0.014734293
1145.2318,0.0031289184,0.0015293469,-27.292765,-0.00064625107,145.95269,59.348844,0.014726676
1145.3318,0.0030360376,0.0024914873,-27.292765,-0.00060771509,146.04152,59.329052,0.014726676
1145.4318,0.0029431569,0.0045519381,-27.292765,-0.00056780643,146.13035,59.30926,0.014726676
1145.5318,0.0028502761,0.0066123889,-27.292272,-0.00052466177,146.21918,59.289468,0.014726676
1145.6318,0.0027573954,0.0086728398,-27.291463,-0.00048151712,146.30837,59.269675,0.014740931
1145.7318,0.0026645146,0.010733291,-27.290654,-0.00043837247,146.39843,59.249883,0.014790364
1145.8318,0.0025679034,0.012793741,-27.289845,-0.00039522782,146.48849,59.230091,0.014839796
1145.9318,0.0024377054,0.014854192,-27.289036,-0.00035208316,146.57855,59.210299,0.014889228
1146.0318,0.0023075074,0.016914643,-27.288189,-0.00030893851,146.65662,59.190507,0.014928214
1146.1318,0.0021773094,0.018975094,-27.287318,-0.00026579386,146.67577,59.170714,0.014928214
1146.2318,0.0020471114,0.021035545,-27.286447,-0.0002226492,146.69493,59.150922,0.014928214
1146.3318,0.0019169134,0.020110692,-27.285576,-0.00017950455,146.71408,59.1458,0.014928214
1146.4318,0.0017867154,0.019119028,-27.284705,-0.0001363599,146.7279,59.186973,0.014931138
1146.5318,0.0016565174,0.018127364,-27.280628,-9.3215245e-05,146.6379,59.228146,0.014952643
1146.6318,0.0015263194,0.0171357,-27.274476,-5.0070592e-05,146.54791,59.269319,0.014974148
1146.7318,0.0013961214,0.016144036,-27.268323,-6.9259387e-06,146.45791,59.310492,0.014995653
1146.8318,0.0013229459,0.015152372,-27.262171,3.6218714e-05,146.36791,59.351665,0.015015877
1146.9318,0.0013323239,0.014160708,-27.256019,7.9363367e-05,146.36359,59.392838,0.015015877
1147.0318,0.001341702,0.013169044,-27.250181,0.00012250802,146.36622,59.434011,0.015015877
1147.1318,0.0013510801,0.01217738,-27.244547,0.00016565267,146.36884,59.475184,0.015015877
1147.2318,0.0013604582,0.011195288,-27.238914,0.00020879733,146.37147,59.516357,0.015015877
1147.3318,0.0013698363,0.010222689,-27.233281,0.00025194198,146.30911,59.55753,0.015000518
1147.4318,0.0013792144,0.0092500902,-27.227647,0.00029508663,146.23063,59.598703,0.014984861
1147.5318,0.0013885924,0.0082774912,-27.224536,0.00033823128,146.15214,59.63117,0.014969204
1147.6318,0.0013979705,0.0073048921,-27.22307,0.00038137594,146.07366,59.63117,0.014953547
1147.7318,0.0014073486,0.0063322931,-27.221604,0.00042452059,146.00931,59.63117,0.014999452
1147.8318,0.0014419588,0.005359694,-27.220138,0.00046766524,145.95186,59.63117,0.015052076
1147.9318,0.0014865134,0.004387095,-27.218672,0.0005108099,145.89442,59.63117,0.0151047
1148.0318,0.001531068,0.0034144959,-27.217974,0.00055395455,145.83698,59.63117,0.015157324
1148.1318,0.0015756226,0.0024634318,-27.217781,0.0005970992,145.83016,59.63117,0.01515433
1148.2318,0.0016201773,0.0023162111,-27.217587,0.00064024386,145.86715,59.63117,0.015139151
1148.3318,0.0016647319,0.0021689903,-27.217393,0.00068338851,145.90414,59.63117,0.015123972
1148.4318,0.0017092865,0.0020217696,-27.2172,0.00072653316,145.94112,59.63117,0.015108793
1148.5318,0.0017538411,0.0018745488,-27.216462,0.00076967781,145.98061,59.63117,0.015104842
1148.6318,0.0017983958,0.0017273281,-27.215366,0.00081282247,146.02381,59.63117,0.015104842
1148.7318,0.0018446222,0.0015801073,-27.21427,0.00085596712,146.06701,59.651194,0.015104842
1148.8318,0.0019535332,0.0014328866,-27.213174,0.00089911177,146.11021,59.68774,0.015104842
1148.9318,0.0020624442,0.0012856658,-27.212078,0.00094225643,146.15496,59.724286,0.015079696
1149.0318,0.0021713552,0.0011384451,-27.213744,0.00098540108,146.20388,59.760833,0.015041512
1149.1318,0.0022802662,0.0017713728,-27.217235,0.0010285457,146.2528,59.797379,0.015003328
1149.2318,0.0023891772,0.0030419612,-27.220726,0.0010716904,146.30172,59.833925,0.014965144
1149.3318,0.0024980882,0.0043125497,-27.224217,0.001114835,146.34376,59.870471,0.014948871
1149.4318,0.0026069992,0.0055831382,-27.227707,0.0011595786,146.34376,59.907017,0.014948871
1149.5318,0.0027159102,0.0068537267,-27.23263,0.0012080917,146.34376,59.943563,0.014948871
1149.6318,0.0028248212,0.0081243151,-27.238501,0.0012566047,146.34376,59.980109,0.014948871
1149.7318,0.0029042077,0.0093949036,-27.244373,0.0013051178,146.34363,60.016655,0.014948871
1149.8318,0.0029247152,0.010665492,-27.250245,0.0013536308,146.33523,60.053201,0.014948871
1149.9318,0.0029452226,0.011936081,-27.256117,0.0014021439,146.32683,59.980615,0.014948871
1150.0318,0.00296573,0.013138905,-27.258464,0.0014506569,146.31842,59.896392,0.014948871
1150.1318,0.0029862374,0.013502018,-27.258464,0.00149917,146.31002,59.812169,0.014933451
1150.2318,0.0030067449,0.013865131,-27.258464,0.001547683,146.37406,59.727946,0.014895641
1150.3318,0.0030272523,0.014228244,-27.258464,0.0015961961,146.44714,59.643724,0.014857832
1150.4318,0.0030477597,0.014591357,-27.258464,0.0016447091,146.52021,59.559501,0.014820022
1150.5318,0.0030682671,0.01495447,-27.254945,0.0016932222,146.59329,59.475278,0.014786888
1150.6318,0.0030887746,0.015317583,-27.249073,0.0017417352,146.60376,59.391055,0.014763553
1150.7318,0.003026265,0.015680696,-27.243201,0.0017902483,146.59579,59.306832,0.014740219
1150.8318,0.0029173317,0.016043809,-27.237329,0.0018387613,146.58783,59.222609,0.014716884
1150.9318,0.0028083985,0.016406922,-27.231458,0.0018872744,146.57986,59.138387,0.014686774
1151.0318,0.0026994652,0.016356491,-27.229099,0.0019357874,146.57711,59.068381,0.014634769
1151.1318,0.002590532,0.016029545,-27.229099,0.0019843005,146.57711,59.113653,0.014582764
1151.2318,0.0024815987,0.015702599,-27.229099,0.0020328135,146.57711,59.158925,0.014530758
1151.3318,0.0023726655,0.015375653,-27.229099,0.0020813266,146.57711,59.204197,0.014480223
1151.4318,0.0022637322,0.015048707,-27.229099,0.0021298396,146.58999,59.249469,0.014437416
1151.5318,0.0021547989,0.014721761,-27.225857,0.0021783527,146.61386,59.294741,0.01439461
1151.6318,0.0020458657,0.014394815,-27.220431,0.0022268657,146.63774,59.340013,0.014351803
1151.7318,0.0020770944,0.014067869,-27.215004,0.0022753788,146.66162,59.385284,0.014308499
1151.8318,0.0021158615,0.013740923,-27.209577,0.0023238918,146.68211,59.430556,0.01425937
1151.9318,0.0021546286,0.013402284,-27.204151,0.0023724049,146.6981,59.475828,0.014210241
1152.0318,0.0021933957,0.012980495,-27.205419,0.0024209179,146.71409,59.5211,0.014161112
1152.1318,0.0022321628,0.012558706,-27.211217,0.002469431,146.73009,59.566372,0.014111983
1152.2318,0.00227093,0.012136917,-27.217016,0.002517944,146.74096,59.594554,0.014127776
1152.3318,0.0023096971,0.011715128,-27.222814,0.0025664571,146.74096,59.594554,0.014144291
1152.4318,0.0023484642,0.011293339,-27.228612,0.0026149701,146.74096,59.594554,0.014160806
1152.5318,0.0023872313,0.01087155,-27.227505,0.0026634832,146.74096,59.594554,0.01417732
1152.6318,0.0024286933,0.01044976,-27.221707,0.0027119962,146.75611,59.594554,0.014159617
1152.7318,0.0024779249,0.010027971,-27.215909,0.0027605093,146.82759,59.594554,0.014137781
1152.8318,0.0025271565,0.0096061821,-27.21011,0.0028090223,146.89906,59.594554,0.014115944
1152.9318,0.002576388,0.0094887838,-27.204312,0.0028575354,146.97054,59.594554,0.014094108
1153.0318,0.0026256196,0.009537262,-27.201501,0.0029060484,147.03286,59.594554,0.01406491
1153.1318,0.0026748511,0.0095857401,-27.200728,0.0029545615,147.03286,59.594554,0.014033774
1153.2318,0.0027240827,0.0096342183,-27.199955,0.0030030745,147.03286,59.594554,0.014002637
1153.3318,0.0027733142,0.0096826965,-27.199182,0.0030515875,147.03286,59.594554,0.0139715
1153.4318,0.0028225458,0.0097311746,-27.198409,0.0031023842,147.03286,59.530682,0.013932769
1153.5318,0.0028717773,0.0097796528,-27.198095,0.0031585641,147.03286,59.43462,0.013890559
1153.6318,0.0028350913,0.009828131,-27.198095,0.003214744,147.03286,59.338557,0.01384835
1153.7318,0.0027323367,0.0098766092,-27.198095,0.0032709239,147.03286,59.242495,0.013806141
1153.8318,0.0026295821,0.0099865262,-27.198095,0.0033271039,147.03286,59.146432,0.013788299
1153.9318,0.0025268275,0.010393748,-27.198095,0.0033832838,147.03286,59.05037,0.013788299
1154.0318,0.0024240728,0.01080097,-27.194426,0.0034394637,147.03286,58.954307,0.013788299
1154.1318,0.0023213182,0.011208192,-27.188233,0.0034956437,147.03286,58.858245,0.013788299
1154.2318,0.0022185636,0.011615414,-27.18204,0.0035518236,147.03286,58.762182,0.013773606
1154.3318,0.002115809,0.012022636,-27.175848,0.0036080035,146.99526,58.66612,0.01374205
1154.4318,0.0020130544,0.012429858,-27.169655,0.0036641835,146.95088,58.570057,0.013710494
1154.5318,0.0019102998,0.01283708,-27.164599,0.0037203634,146.9065,58.473995,0.013678939
1154.6318,0.001994715,0.013244302,-27.160327,0.0037765433,146.86213,58.468626,0.013641317
1154.7318,0.0021062862,0.013651524,-27.156056,0.0038327233,146.82802,58.476498,0.013592547
1154.8318,0.0022178573,0.013092815,-27.151784,0.0038889032,146.79756,58.48437,0.013543776
1154.9318,0.0023294284,0.012110719,-27.147513,0.0039450831,146.76709,58.492242,0.013495006
1155.0318,0.0024409996,0.011128624,-27.145764,0.0040012631,146.73663,58.500114,0.013457688
1155.1318,0.0025525707,0.010146528,-27.145764,0.004057443,146.75349,58.507986,0.013457688
1155.2318,0.0026641419,0.0091644316,-27.145764,0.0041136229,146.79982,58.515858,0.013457688
1155.3318,0.002775713,0.0081823357,-27.145764,0.0041698029,146.84615,58.52373,0.013457688
1155.4318,0.0028872841,0.0072002397,-27.145764,0.0042259828,146.89248,58.531602,0.013457688
1155.5318,0.0029602522,0.0062181438,-27.145764,0.0042821627,146.88236,58.539474,0.013457688
1155.6318,0.0028581338,0.0052360478,-27.145764,0.0043383427,146.822,58.547346,0.013457688
1155.7318,0.0027560153,0.0044239082,-27.145764,0.0043945226,146.76163,58.588223,0.013457688
1155.8318,0.0026538968,0.0042169595,-27.145764,0.0044507025,146.70126,58.679916,0.013457688
1155.9318,0.0025517784,0.0040100108,-27.145764,0.0045068825,146.66734,58.771609,0.013457688
1156.0318,0.0024496599,0.0038030622,-27.145212,0.0045630624,146.66734,58.863302,0.013457688
1156.1318,0.0023475414,0.0035961135,-27.144275,0.0046192423,146.66734,58.954995,0.013457688
1156.2318,0.0022454229,0.0033891648,-27.143338,0.0046754223,146.66734,59.046688,0.013457688
1156.3318,0.0021433045,0.0031822161,-27.142401,0.0047316022,146.65951,59.138381,0.013457688
1156.4318,0.002041186,0.0029752674,-27.141463,0.0047877821,146.63721,59.230074,0.013457688
1156.5318,0.0019807245,0.0027683187,-27.137532,0.004843962,146.61492,59.321767,0.013457688
1156.6318,0.0019635972,0.00256137,-27.1315,0.004900142,146.59262,59.41346,0.013457688
1156.7318,0.00194647,0.0025241547,-27.125468,0.0049563219,146.57617,59.505153,0.013456415
1156.8318,0.0019293427,0.0025453862,-27.119437,0.0050125018,146.57617,59.594554,0.01345466
1156.9318,0.0019122155,0.0025666178,-27.113405,0.0050686818,146.57617,59.594554,0.013452905
1157.0318,0.0018950882,0.0025878494,-27.108437,0.0051248617,146.57617,59.594554,0.01345115
1157.1318,0.001877961,0.0026090809,-27.104219,0.0051810416,146.5669,59.594554,0.013432485
1157.2318,0.0018608338,0.0026303125,-27.1,0.0052372216,146.51258,59.594554,0.013402038
1157.3318,0.0018437065,0.0026515441,-27.095782,0.0052934015,146.45825,59.594554,0.013371591
1157.4318,0.0018265793,0.0026727756,-27.091563,0.0053511647,146.40393,59.594554,0.013341145
1157.5318,0.00183453,0.0026940072,-27.090135,0.0054126601,146.35371,59.594554,0.013324379
1157.6318,0.0018487861,0.002690188,-27.090681,0.0054741556,146.35371,59.594554,0.013324379
1157.7318,0.0018630422,0.0026181134,-27.091226,0.005535651,146.35371,59.594554,0.013324379
1157.8318,0.0018772983,0.0025460389,-27.091771,0.0055971465,146.35371,59.594554,0.013324379
1157.9318,0.0018915543,0.0024739643,-27.092316,0.005658642,146.35371,59.594554,0.013313162
1158.0318,0.0019058104,0.0024018898,-27.088532,0.0057201374,146.3347,59.594554,0.013276395
1158.1318,0.0019200665,0.0023298153,-27.081674,0.0057816329,146.3153,59.594554,0.013239629
1158.2318,0.0019343225,0.0022577407,-27.074817,0.0058431284,146.29589,59.594554,0.013202862
1158.3318,0.0019485786,0.0021856662,-27.06796,0.0059046238,146.27648,59.594554,0.013164894
1158.4318,0.0019893224,0.0021135916,-27.061102,0.0059661193,146.31664,59.594554,0.01312057
1158.5318,0.0022522314,0.0020415171,-27.062793,0.0060276148,146.3653,59.594554,0.013076246
1158.6318,0.0025151404,0.0019984085,-27.070577,0.0060891102,146.41395,59.594554,0.013031922
1158.7318,0.0027780495,0.0019628853,-27.07836,0.0061506057,146.4626,59.594554,0.012987975
1158.8318,0.0030409585,0.0019273621,-27.086143,0.0062121011,146.47365,59.594554,0.012987975
1158.9318,0.0033038675,0.0018918389,-27.093927,0.0062735966,146.47365,59.594554,0.012987975
1159.0318,0.0035667766,0.0018563157,-27.098669,0.0063350921,146.47365,59.594554,0.012987975
1159.1318,0.0038296856,0.0018207924,-27.101234,0.0063965875,146.47365,59.592778,0.012987975
1159.2318,0.0040925946,0.0017852692,-27.1038,0.006458083,146.43768,59.586565,0.012987975
1159.3318,0.0043555037,0.001749746,-27.106366,0.0065195785,146.38358,59.580352,0.012987975
1159.4318,0.0046051822,0.0017142228,-27.108931,0.0065810739,146.32948,59.57414,0.012987975
1159.5318,0.0048362152,0.0016953688,-27.111877,0.0066425694,146.27538,59.567927,0.012987975
1159.6318,0.0050672482,0.00171233,-27.115095,0.0067040649,146.26339,59.561714,0.012998827
1159.7318,0.0052982812,0.0017292912,-27.118313,0.0067655603,146.28544,59.555501,0.013014403
1159.8318,0.0055293142,0.0017462524,-27.121532,0.0068270558,146.30749,59.549289,0.013029979
1159.9318,0.0057603472,0.0017632136,-27.12475,0.0068885512,146.32954,59.543076,0.013045555
1160.0318,0.0059913802,0.0017801749,-27.129598,0.0069500467,146.34181,59.536863,0.013040704
1160.1318,0.0062224132,0.0017971361,-27.135622,0.0070115422,146.34181,59.53065,0.013018191
1160.2318,0.0064534461,0.0018140973,-27.141646,0.0070730376,146.34181,59.524438,0.012995679
1160.3318,0.0066844791,0.0018310585,-27.14767,0.0071345331,146.34181,59.497626,0.012973166
1160.4318,0.0064375113,0.0018480197,-27.153694,0.0071960286,146.34181,59.468746,0.012960613
1160.5318,0.0060067722,0.001995499,-27.152729,0.007257524,146.34181,59.439865,0.01296474
1160.6318,0.0055760332,0.0021675302,-27.146705,0.0073190195,146.34181,59.410985,0.012968867
1160.7318,0.0051452942,0.0023395614,-27.140682,0.007380515,146.34181,59.382105,0.012972994
1160.8318,0.0047145552,0.0025115925,-27.134658,0.0074420104,146.34181,59.353224,0.012986913
1160.9318,0.0042838161,0.0026836237,-27.128634,0.0075035059,146.34181,59.324344,0.013036948
1161.0318,0.0038530771,0.0028556549,-27.124115,0.0075650013,146.34181,59.295464,0.013086984
1161.1318,0.0034223381,0.0030276861,-27.12069,0.0076264968,146.34181,59.266584,0.01313702
1161.2318,0.0029915991,0.0031997173,-27.117265,0.0076879923,146.34181,59.237703,0.013187014
1161.3318,0.0025717116,0.0033717485,-27.11384,0.0077494877,146.34181,59.208823,0.013236266
1161.4318,0.00247225,0.0034825908,-27.110415,0.0078094625,146.34181,59.237857,0.013285519
1161.5318,0.0023727883,0.0034877844,-27.105534,0.0078658521,146.34181,59.325582,0.013334771
1161.6318,0.0022733267,0.003492978,-27.09959,0.0079222418,146.34129,59.413307,0.013384023
1161.7318,0.0021738651,0.0034981715,-27.093647,0.0079786315,146.31226,59.501032,0.013419227
1161.8318,0.0020744034,0.0035033651,-27.087703,0.0080350212,146.28324,59.588757,0.013452745
1161.9318,0.0019749418,0.0035085587,-27.081759,0.0080914109,146.25422,59.676482,0.013486262
1162.0318,0.0018754802,0.0035137523,-27.080711,0.0081478006,146.22519,59.764207,0.013519779
1162.1318,0.0017760185,0.0035189459,-27.083248,0.0082041903,146.27084,59.851932,0.013566992
1162.2318,0.0016765569,0.0035241395,-27.085786,0.0082605799,146.32737,59.939657,0.013619108
1162.3318,0.0016048083,0.0035293331,-27.088324,0.0083169696,146.38389,60.027382,0.013671224
1162.4318,0.001586399,0.003525628,-27.090862,0.0083733593,146.44042,60.115107,0.01372334
1162.5318,0.0015679898,0.0035208329,-27.091937,0.008429749,146.49729,60.180695,0.013774039
1162.6318,0.0015495805,0.0035160378,-27.091937,0.0084861387,146.55428,60.140942,0.013823718
1162.7318,0.0015311713,0.0035112427,-27.091937,0.0085425284,146.61127,60.101189,0.013873397
1162.8318,0.001512762,0.0035064476,-27.091937,0.008598918,146.66826,60.061436,0.013923076
1162.9318,0.0014943528,0.0035016525,-27.091937,0.0086553077,146.68867,60.021683,0.013966946
1163.0318,0.0014759435,0.0034968574,-27.093169,0.0087116974,146.68867,59.98193,0.014003133
1163.1318,0.0014575343,0.0034920623,-27.09531,0.0087680871,146.68867,59.942177,0.014039319
1163.2318,0.001439125,0.0034872672,-27.097451,0.0088244768,146.68867,59.902424,0.014075505
1163.3318,0.0014673085,0.0034910564,-27.099591,0.0088808665,146.71823,59.862671,0.014101474
1163.4318,0.0015203272,0.003506901,-27.101732,0.0089372562,146.77284,59.822918,0.014101474
1163.5318,0.0015733459,0.0035227457,-27.102644,0.0089936458,146.82745,59.783165,0.014101474
1163.6318,0.0016263646,0.0035385903,-27.102644,0.0090500355,146.88206,59.743412,0.014101474
1163.7318,0.0016793833,0.0035544349,-27.102644,0.0091064252,146.93554,59.736546,0.014102572
1163.8318,0.001732402,0.0035702796,-27.102644,0.0091628149,146.9876,59.736546,0.014110583
1163.9318,0.0017854207,0.0035861242,-27.102644,0.0092192046,147.03966,59.736546,0.014118594
1164.0318,0.0018384394,0.0036019688,-27.10382,0.0092755943,147.09172,59.736546,0.014126605
1164.1318,0.0018914581,0.0036178135,-27.105871,0.009331984,147.1071,59.736546,0.014134616
1164.2318,0.0019444768,0.0036336581,-27.107923,0.0093883736,147.05509,59.736546,0.014134676
1164.3318,0.0021877336,0.0033616297,-27.109974,0.0094447633,147.00308,59.736546,0.014134676
1164.4318,0.0024385338,0.0030713826,-27.112026,0.009501153,146.95108,59.736546,0.014134676
1164.5318,0.002689334,0.0027811354,-27.108409,0.0095575427,146.92316,59.736546,0.014134676
1164.6318,0.0029401342,0.0024908882,-27.100555,0.0096139324,146.96452,59.736546,0.014148272
1164.7318,0.0031909344,0.0022006411,-27.092702,0.0096703221,147.00588,59.736546,0.014164248
1164.8318,0.0034417346,0.0019103939,-27.084849,0.0097267118,147.04724,59.760115,0.014180225
1164.9318,0.0036925349,0.0016201467,-27.076995,0.0097831014,147.08712,59.806633,0.014196202
1165.0318,0.0039433351,0.0013298995,-27.073629,0.0098394911,147.11967,59.853151,0.014189944
1165.1318,0.0041941353,0.0010396524,-27.073629,0.0098958808,147.15222,59.899669,0.014174571
1165.2318,0.0043545109,0.00090392905,-27.073629,0.0099522705,147.18477,59.946187,0.014159198
1165.3318,0.004273692,0.00094551522,-27.073629,0.01000866,147.21042,59.992705,0.014143825
1165.4318,0.004192873,0.0009871014,-27.073629,0.010059409,147.15835,60.039223,0.014108374
1165.5318,0.004112054,0.0010286876,-27.075448,0.010096861,147.10628,60.085741,0.014057566
1165.6318,0.0040312351,0.0010702738,-27.078639,0.010134312,147.0542,60.132259,0.014006758
1165.7318,0.0039504161,0.0011118599,-27.081829,0.010171764,147.00213,60.178776,0.01395595
1165.8318,0.0038695972,0.0011534461,-27.085019,0.010209215,147.00717,60.225294,0.013926705
1165.9318,0.0037887782,0.0011950323,-27.088209,0.010246667,147.01266,60.243606,0.013926705
1166.0318,0.0037079593,0.0012366185,-27.087453,0.010284118,147.01814,60.157192,0.013926705
1166.1318,0.0036271403,0.0012782046,-27.083715,0.010321569,147.02363,60.070778,0.013926705
1166.2318,0.0035378154,0.0013661923,-27.079976,0.010359021,147.01207,59.984363,0.013942891
1166.3318,0.003442335,0.0014546247,-27.076237,0.010396472,146.99866,59.897949,0.014000843
1166.4318,0.0033468545,0.0015430571,-27.072499,0.010433924,146.98526,59.811535,0.014058794
1166.5318,0.003251374,0.0016314895,-27.070642,0.010471375,146.97185,59.725121,0.014116746
1166.6318,0.0031558936,0.0017199219,-27.070213,0.010508827,146.9424,59.638707,0.014164769
1166.7318,0.0030604131,0.0018083543,-27.069785,0.010546278,146.9092,59.552293,0.014148233
1166.8318,0.0029649327,0.0018967867,-27.069356,0.01058373,146.876,59.465879,0.014131697
1166.9318,0.0028694522,0.0019852191,-27.068928,0.010621181,146.8428,59.379465,0.014115161
1167.0318,0.0027739718,0.0020736515,-27.067949,0.010658633,146.79625,59.293051,0.014098625
1167.1318,0.0026784913,0.0022212515,-27.066552,0.010696084,146.74444,59.275417,0.01412375
1167.2318,0.0025530613,0.0024246838,-27.065154,0.010733536,146.69262,59.275417,0.014149382
1167.3318,0.0024238772,0.0026281162,-27.063757,0.010770987,146.64081,59.275417,0.014175014
1167.4318,0.0022946931,0.0028315485,-27.062359,0.010808438,146.58913,59.275417,0.014200646
1167.5318,0.0021655089,0.0030349809,-27.060821,0.01084589,146.53753,59.275417,0.014204698
1167.6318,0.0020363248,0.0032384132,-27.059176,0.010883341,146.48593,59.275417,0.014204698
1167.7318,0.0019071407,0.0034418456,-27.057531,0.010920793,146.43433,59.275417,0.014204698
1167.8318,0.0017779566,0.0036452779,-27.055886,0.010958244,146.40945,59.275417,0.014204698
1167.9318,0.0016487724,0.0038487102,-27.054241,0.010995696,146.40945,59.275417,0.014163776
1168.0318,0.0015195883,0.0040381036,-27.057511,0.011033147,146.40945,59.275417,0.014104896
1168.1318,0.0014264733,0.0038796202,-27.064556,0.011070599,146.40945,59.275417,0.014046016
1168.2318,0.0014802062,0.0037211367,-27.071601,0.01110805,146.39677,59.239943,0.013987136
1168.3318,0.0015339392,0.0035626532,-27.078646,0.011145502,146.36653,59.154784,0.013930073
1168.4318,0.0015876721,0.0034041697,-27.085691,0.011182953,146.33629,59.069624,0.0138745
1168.5318,0.001641405,0.0032456862,-27.088759,0.011220405,146.30605,58.984465,0.013818928
1168.6318,0.0016951379,0.0030872027,-27.088759,0.011257856,146.2716,58.899306,0.013763355
1168.7318,0.0017488709,0.0029287193,-27.088759,0.011295308,146.22814,58.814147,0.01371413
1168.8318,0.0018026038,0.0027702358,-27.088759,0.011332759,146.18467,58.728988,0.013674365
1168.9318,0.0018563367,0.0026117523,-27.088759,0.01137021,146.14121,58.643829,0.0136346
1169.0318,0.0019100696,0.0025082965,-27.092862,0.011407662,146.09831,58.55867,0.013594834
1169.1318,0.001980086,0.0024473837,-27.100141,0.011445113,146.05754,58.473511,0.013554947
1169.2318,0.002066015,0.0023864709,-27.10742,0.011482565,146.01677,58.388351,0.013514706
1169.3318,0.002151944,0.0023255581,-27.114699,0.011520016,145.97599,58.303192,0.013474464
1169.4318,0.002237873,0.0022646452,-27.121978,0.011549437,145.93417,58.338468,0.013434223
1169.5318,0.002323802,0.0022037324,-27.125254,0.011559925,145.88305,58.386339,0.013393833
1169.6318,0.002409731,0.0021428196,-27.125418,0.011570413,145.83192,58.434211,0.013352225
1169.7318,0.0024956601,0.0020819068,-27.125583,0.011580901,145.7808,58.482082,0.013310617
1169.8318,0.0025815891,0.002020994,-27.125747,0.011591389,145.72968,58.529954,0.01326901
1169.9318,0.0026675181,0.0019552763,-27.125911,0.011601877,145.67864,58.577826,0.013227402
1170.0318,0.0027534471,0.0018403266,-27.124529,0.011612365,145.6276,58.625697,0.013179417
1170.1318,0.0027918961,0.001725377,-27.12194,0.011622853,145.57656,58.673569,0.013131178
1170.2318,0.002819428,0.0016104273,-27.119352,0.01163334,145.52552,58.721441,0.013082939
1170.3318,0.0028469598,0.0014954776,-27.116763,0.011643828,145.47945,58.769312,0.0130347
1170.4318,0.0028744917,0.0013805279,-27.114174,0.011654316,145.43415,58.817184,0.012984354
1170.5318,0.0029020235,0.0012655783,-27.114681,0.011664804,145.38885,58.881259,0.012933533
